"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","core_enrichment_symbol"
"GO:0035967","cellular response to topologically incorrect protein",112,-0.475694489021039,-1.50101359664792,0.00438559936618276,0.00530373510695608,0.0186240455119401,2911,"tags=22%, list=16%, signal=19%","202052/468/84919/7466/9451/8614/595/387923/4780/3312/23645/666/467/153090/80311/26353/1491/3306/3310/3329/90993/3305/3304/3303/9531","DNAJC18, ATF4, PPP1R15B, WFS1, EIF2AK3, STC2, CCND1, SERP2, NFE2L2, HSPA8, PPP1R15A, BOK, ATF3, DAB2IP, KLHL15, HSPB8, CTH, HSPA2, HSPA6, HSPD1, CREB3L1, HSPA1L, HSPA1B, HSPA1A, BAG3"
"GO:2001028","positive regulation of endothelial cell chemotaxis",14,-0.726809707231691,-1.66864821151699,0.00439102318200594,0.0053047184614947,0.018624601666451,2371,"tags=57%, list=13%, signal=50%","2247/5587/8817/3315/2260/9037/64094/3791","FGF2, PRKD1, FGF18, HSPB1, FGFR1, SEMA5A, SMOC2, KDR"
"GO:2000311","regulation of AMPA receptor activity",18,-0.707879190039733,-1.68784937446409,0.00448685321471412,0.00541583227377435,0.0190117651427355,3684,"tags=61%, list=20%, signal=49%","22871/23542/729993/50944/80863/57555/388336/59283/59284/85358/23237","NLGN1, MAPK8IP2, SHISA9, SHANK1, PRRT1, NLGN2, SHISA6, CACNG8, CACNG7, SHANK3, ARC"
"GO:0072678","T cell migration",64,0.397807087637738,1.50803384995546,0.00449993903750449,0.00542696510531658,0.0190478942460996,2829,"tags=45%, list=15%, signal=39%","6366/729230/6352/3683/5293/6846/6693/6375/3695/3627/7535/6373/11035/5294/81704/3676/199/131450/101/64005/58191/29108/6387/10563/65125/1235/387695/1667/5339","CCL21, CCR2, CCL5, ITGAL, PIK3CD, XCL2, SPN, XCL1, ITGB7, CXCL10, ZAP70, CXCL11, RIPK3, PIK3CG, DOCK8, ITGA4, AIF1, CD200R1, ADAM8, MYO1G, CXCL16, PYCARD, CXCL12, CXCL13, WNK1, CCR6, C10orf99, DEFA1, PLEC"
"GO:0043586","tongue development",17,-0.704276644315153,-1.66420187422923,0.00451708807465155,0.00544297490985028,0.0191011320778734,3699,"tags=53%, list=20%, signal=42%","1499/51804/9992/3815/6899/2737/56603/6495/3229","CTNNB1, SIX4, KCNE2, KIT, TBX1, GLI3, CYP26B1, SIX1, HOXC13"
"GO:0022604","regulation of cell morphogenesis",289,-0.405824331593315,-1.3527084432981,0.00452603844073084,0.0054490865546074,0.0191196280892563,3070,"tags=25%, list=17%, signal=21%","29984/8153/5365/84879/2039/23363/23189/6792/389/3815/10458/2192/3037/2059/23025/1793/5364/1627/8874/5747/57699/10602/5064/4192/25805/55742/11149/10675/4651/57619/3249/22854/3706/4739/2043/152503/221061/7168/152273/2620/91663/2245/11135/8322/4070/390/126374/10435/1365/54751/10810/22999/4628/816/23580/55679/3679/54873/11141/10979/5362/59284/148170/6678/5168/1364/57381/10395/81848/3791/23237/27289","RHOD, RND2, PLXNB3, MFSD2A, DMTN, OBSL1, KANK1, CDKL5, RHOC, KIT, BAIAP2, FBLN1, HAS2, EPS8, UNC13A, DOCK1, PLXNB1, DBN1, ARHGEF7, PTK2, CPNE5, CDC42EP3, PALM, MDK, BAMBI, PARVA, BVES, CSPG5, MYO10, SHROOM3, HPN, NTNG1, ITPKA, NEDD9, EPHA4, SH3D19, FAM171A1, TPM1, FGD5, GAS2, MYADM, FGD1, CDC42EP1, FZD4, TACSTD2, RND3, WTIP, CDC42EP2, CLDN3, FBLIM1, WASF3, RIMS1, MYH10, CAMK2B, CDC42EP4, LIMS2, ITGA7, PALMD, IL1RAPL1, FERMT2, PLXNA2, CACNG7, CDC42EP5, SPARC, ENPP2, CLDN4, RHOJ, DLC1, SPRY4, KDR, ARC, RND1"
"GO:1901532","regulation of hematopoietic progenitor cell differentiation",34,-0.609638729232036,-1.63897333089631,0.00456196829079806,0.00548764165117403,0.0192519427391574,783,"tags=18%, list=4%, signal=17%","4254/2296/388585/3280/6939/3791","KITLG, FOXC1, HES5, HES1, TCF15, KDR"
"GO:0030521","androgen receptor signaling pathway",41,-0.581834050583945,-1.61636432440587,0.00456912554465242,0.00549154952116052,0.0192626897729305,1442,"tags=17%, list=8%, signal=16%","2288/4824/56937/8611/4246/6943/26508","FKBP4, NKX3-1, PMEPA1, PLPP1, SCGB2A1, TCF21, HEYL"
"GO:0045986","negative regulation of smooth muscle contraction",14,-0.724318470081439,-1.66292869735273,0.00459175353333295,0.00551402881566905,0.0193385714917216,1339,"tags=36%, list=7%, signal=33%","143872/150/796/10203/5592","ARHGAP42, ADRA2A, CALCA, CALCRL, PRKG1"
"GO:0006942","regulation of striated muscle contraction",77,-0.502483130526508,-1.52245399156766,0.00463179434657033,0.00555736213230684,0.0194875621577756,4403,"tags=49%, list=24%, signal=38%","4092/5318/7349/1829/1193/54795/79041/134/2946/476/287/2281/51086/3759/113246/29119/1832/6547/2258/481/1760/30845/477/80149/845/3164/3728/6781/147/857/2702/8654/1756/6329/4634/5350/775/3270","SMAD7, PKP2, UCN, DSG2, CLIC2, TRPM4, TMEM38A, ADORA1, GSTM2, ATP1A1, ANK2, FKBP1B, TNNI3K, KCNJ2, C12orf57, CTNNA3, DSP, SLC8A3, FGF13, ATP1B1, DMPK, EHD3, ATP1A2, ZC3H12A, CASQ2, NR4A1, JUP, STC1, ADRA1B, CAV1, GJA5, PDE5A, DMD, SCN4A, MYL3, PLN, CACNA1C, HRC"
"GO:2000177","regulation of neural precursor cell proliferation",72,-0.510941620676808,-1.53591283028939,0.00464201905815216,0.00556487779582234,0.019510932586896,5470,"tags=54%, list=30%, signal=38%","5080/9283/1638/2308/2309/6604/1495/58155/7422/131405/8326/10653/644943/1950/1499/1000/9289/6692/80237/6469/2247/6608/5764/4192/57165/2016/23440/6567/2737/2624/2290/55679/7424/3975/6376/2735/5629/10763/54567","PAX6, GPR37L1, DCT, FOXO1, FOXO3, SMARCD3, CTNNA1, PTBP2, VEGFA, TRIM71, FZD9, SPINT2, RASSF10, EGF, CTNNB1, CDH2, ADGRG1, SPINT1, ELL3, SHH, FGF2, SMO, PTN, MDK, GJC2, EMX1, OTP, SLC16A2, GLI3, GATA2, FOXG1, LIMS2, VEGFC, LHX1, CX3CL1, GLI1, PROX1, NES, DLL4"
"GO:0060445","branching involved in salivary gland morphogenesis",20,-0.682654125487598,-1.65563269370317,0.00467219705608301,0.00559628036129295,0.0196180376784909,3630,"tags=55%, list=20%, signal=44%","284217/8829/1605/7124/80004/6469/7052/59277/3911/5154/6591","LAMA1, NRP1, DAG1, TNF, ESRP2, SHH, TGM2, NTN4, LAMA5, PDGFA, SNAI2"
"GO:0015886","heme transport",10,0.744519026698194,1.86194816448085,0.00468420643728534,0.00560588589811405,0.0196428882639913,1690,"tags=50%, list=9%, signal=45%","3273/113235/10057/55640/55652","HRG, SLC46A1, ABCC5, FLVCR2, SLC48A1"
"GO:0097090","presynaptic membrane organization",10,-0.785502476161334,-1.66933774358065,0.00470162354517302,0.00560762400761298,0.0196428882639913,1861,"tags=60%, list=10%, signal=54%","22871/22829/57555/4038/57502/11141","NLGN1, NLGN4Y, NLGN2, LRP4, NLGN4X, IL1RAPL1"
"GO:0097105","presynaptic membrane assembly",10,-0.785502476161334,-1.66933774358065,0.00470162354517302,0.00560762400761298,0.0196428882639913,1861,"tags=60%, list=10%, signal=54%","22871/22829/57555/4038/57502/11141","NLGN1, NLGN4Y, NLGN2, LRP4, NLGN4X, IL1RAPL1"
"GO:0048048","embryonic eye morphogenesis",31,-0.611210051463076,-1.62251132327982,0.00469216197302739,0.00560633110410082,0.0196428882639913,1936,"tags=39%, list=10%, signal=35%","2202/220/3549/6935/2200/2295/5915/6909/25806/4237/5629/6664","EFEMP1, ALDH1A3, IHH, ZEB1, FBN1, FOXF2, RARB, TBX2, VAX2, MFAP2, PROX1, SOX11"
"GO:2000106","regulation of leukocyte apoptotic process",80,0.390937256903676,1.55527811517159,0.00469255898820111,0.00560633110410082,0.0196428882639913,2874,"tags=40%, list=16%, signal=34%","57864/6366/171558/6352/1234/10859/5133/5293/917/939/84941/695/3718/6363/11035/81704/5027/3965/3059/101/972/5588/4067/29126/64127/6387/10461/6480/9212/3558/23657/94103","SLC46A2, CCL21, PTCRA, CCL5, CCR5, LILRB1, PDCD1, PIK3CD, CD3G, CD27, HSH2D, BTK, JAK3, CCL19, RIPK3, DOCK8, P2RX7, LGALS9, HCLS1, ADAM8, CD74, PRKCQ, LYN, CD274, NOD2, CXCL12, MERTK, ST6GAL1, AURKB, IL2, SLC7A11, ORMDL3"
"GO:0006310","DNA recombination",273,0.27958918349306,1.33694399243964,0.00477547656556056,0.00569087750179184,0.019931506902266,4307,"tags=32%, list=23%, signal=25%","50943/25939/5788/10721/959/7292/7454/80119/7153/30009/23503/8741/10538/7011/64919/79000/675/64421/2177/10635/10097/83990/7517/472/84464/79915/142/126549/641/672/92797/8438/3148/8914/83695/80010/2072/1235/254394/57634/253714/3558/2187/64859/6932/60/4173/55693/4171/83933/3981/9401/55159/4174/8295/9985/9156/7156/197342/55010/5888/55317/5591/157777/8317/23064/27301/51750/58493/5892/4175/2068/353497/79840/56154/84296/4292/4798/29844/3980/9907/63979/9400/5893/9466/3508","FOXP3, SAMHD1, PTPRC, POLQ, CD40LG, TNFSF4, WAS, PIF1, TOP2A, TBX21, ZFYVE26, TNFSF13, BATF, TEP1, BCL11B, AUNIP, BRCA2, DCLRE1C, FANCD2, RAD51AP1, ACTR2, BRIP1, XRCC3, ATM, SLX4, ATAD5, PARP1, ANKLE1, BLM, BRCA1, HELB, RAD54L, HMGB2, TIMELESS, RHNO1, RMI1, ERCC4, CCR6, MCM9, EP400, MMS22L, IL2, FANCB, NABP1, TCF7, ACTB, MCM4, KDM4D, MCM2, HDAC10, LIG4, RECQL4, RFWD3, MCM5, TRRAP, REC8, EXO1, TOP3A, EME2, PARPBP, RAD51, AP5S1, PRKDC, MCMDC2, CDC7, SETX, APEX2, RTEL1, INIP, RAD51D, MCM6, ERCC2, POLN, NHEJ1, TEX15, GINS4, MLH1, NFRKB, TFPT, LIG3, AP5Z1, FIGNL1, RECQL5, RAD52, IL27RA, IGHMBP2"
"GO:0090025","regulation of monocyte chemotaxis",24,0.577566221395092,1.84341193959277,0.00479094279346917,0.00570447002103745,0.0199761024763937,2052,"tags=58%, list=11%, signal=52%","6346/1524/1230/729230/6352/7941/56833/3627/5641/2358/199/158747/4067/6387","CCL1, CX3CR1, CCR1, CCR2, CCL5, PLA2G7, SLAMF8, CXCL10, LGMN, FPR2, AIF1, MOSPD2, LYN, CXCL12"
"GO:0002714","positive regulation of B cell mediated immunity",35,0.491808830707475,1.64053493196293,0.00482386745314376,0.00573395412154567,0.0200733171750132,2060,"tags=34%, list=11%, signal=31%","5788/54209/6375/695/7292/10666/4049/30009/8741/2208/64127/79915","PTPRC, TREM2, XCL1, BTK, TNFSF4, CD226, LTA, TBX21, TNFSF13, FCER2, NOD2, ATAD5"
"GO:0002891","positive regulation of immunoglobulin mediated immune response",35,0.491808830707475,1.64053493196293,0.00482386745314376,0.00573395412154567,0.0200733171750132,2060,"tags=34%, list=11%, signal=31%","5788/54209/6375/695/7292/10666/4049/30009/8741/2208/64127/79915","PTPRC, TREM2, XCL1, BTK, TNFSF4, CD226, LTA, TBX21, TNFSF13, FCER2, NOD2, ATAD5"
"GO:0009581","detection of external stimulus",91,-0.495617587218038,-1.53279294468803,0.00485281061263706,0.00576348175042694,0.0201736635994307,3851,"tags=48%, list=21%, signal=38%","80036/778/134/8557/5158/8989/6785/23418/2063/1499/51761/56925/1000/5311/161497/6101/3673/7124/6094/3815/54437/10893/1040/2767/94233/5270/40/168507/5747/2047/57053/3249/117531/4804/3728/24/3356/63982/2294/796/63895/5961/55107/2779","TRPM3, CACNA1F, ADORA1, TCAP, PDE6B, TRPA1, ELOVL4, CRB1, NR2F6, CTNNB1, ATP8A2, LXN, CDH2, PKD2, STRC, RP1, ITGA2, TNF, ROM1, KIT, SEMA5B, MMP24, CDS1, GNA11, OPN4, SERPINE2, ASIC2, PKD1L1, PTK2, EPHB1, CHRNA10, HPN, TMC1, NGFR, JUP, ABCA4, HTR2A, ANO3, FOXF1, CALCA, PIEZO2, PRPH2, ANO1, GNAT1"
"GO:0050869","negative regulation of B cell activation",34,0.501119412308538,1.68463852111626,0.00486728589803349,0.00577579112055495,0.0202137257814115,2055,"tags=41%, list=11%, signal=37%","1378/50943/4332/374403/1493/695/7305/7805/2213/11314/4067/3635/472/23495","CR1, FOXP3, MNDA, TBC1D10C, CTLA4, BTK, TYROBP, LAPTM5, FCGR2B, CD300A, LYN, INPP5D, ATM, TNFRSF13B"
"GO:0051384","response to glucocorticoid",122,-0.456267899544355,-1.45030621676128,0.00488684654790999,0.00579410919815488,0.0202748068244967,3929,"tags=39%, list=21%, signal=31%","2/3931/50616/10076/249/2706/5066/572/799/3291/445/387758/5069/7124/632/6898/1036/306/9353/687/595/3480/114907/3569/2690/5105/1373/1906/21/2354/4192/4129/590/9076/3158/6781/5327/654/4916/4747/3490/358/6586/8061/3485/6752/552/11170","A2M, LCAT, IL22, PTPRU, ALPL, GJB2, PAM, BAD, CALCR, HSD11B2, ASS1, FIBIN, PAPPA, TNF, BGLAP, TAT, CDO1, ANXA3, SLIT2, KLF9, CCND1, IGF1R, FBXO32, IL6, GHR, PCK1, CPS1, EDN1, ABCA3, FOSB, MDK, MAOB, BCHE, CLDN1, HMGCS2, STC1, PLAT, BMP6, NTRK3, NEFL, IGFBP7, AQP1, SLIT3, FOSL1, IGFBP2, SSTR2, AVPR1A, FAM107A"
"GO:0001953","negative regulation of cell-matrix adhesion",34,-0.607919724372739,-1.63435190022766,0.004923300941126,0.00583240963092919,0.0204057867954564,2891,"tags=32%, list=16%, signal=27%","2039/395/340485/55966/5054/90102/182/94/347/11170/10395","DMTN, ARHGAP6, ACER2, AJAP1, SERPINE1, PHLDB2, JAG1, ACVRL1, APOD, FAM107A, DLC1"
"GO:0007339","binding of sperm to zona pellucida",28,-0.623785111182564,-1.61817044375012,0.00494089998306588,0.00584246058075539,0.0204318484811124,2826,"tags=36%, list=15%, signal=30%","5016/6950/7783/203102/5047/54742/22917/49/3305/431705","OVGP1, TCP1, ZP2, ADAM32, PAEP, LY6K, ZP1, ACR, HSPA1L, ASTL"
"GO:0086009","membrane repolarization",42,-0.578221046469038,-1.60910000273729,0.0049416681853399,0.00584246058075539,0.0204318484811124,4401,"tags=60%, list=24%, signal=45%","476/287/7531/3759/10008/23327/3752/9992/9472/481/3757/81033/776/477/784/845/2697/857/2702/3741/482/23704/3764/6330/3781","ATP1A1, ANK2, YWHAE, KCNJ2, KCNE3, NEDD4L, KCND3, KCNE2, AKAP6, ATP1B1, KCNH2, KCNH6, CACNA1D, ATP1A2, CACNB3, CASQ2, GJA1, CAV1, GJA5, KCNA5, ATP1B2, KCNE4, KCNJ8, SCN4B, KCNN2"
"GO:0030177","positive regulation of Wnt signaling pathway",132,-0.456853077257652,-1.45877302447317,0.00494426023524424,0.00584246058075539,0.0204318484811124,5005,"tags=35%, list=27%, signal=26%","1896/54795/7015/22881/1654/1956/54764/8326/252839/55959/130574/1950/55366/1454/85474/6299/6422/8549/1613/85458/65268/23189/4790/6469/51339/2247/7473/10413/57664/2719/650/6659/25805/6423/5754/51704/3728/857/23213/9037/22943/25960/1277/1749/441478/23500","EDA, TRPM4, TERT, ANKRD6, DDX3X, EGFR, ZRANB1, FZD9, TMEM9, SULF2, LYPD6, EGF, LGR4, CSNK1E, LBX2, SALL1, SFRP1, LGR5, DAPK3, DIXDC1, WNK2, KANK1, NFKB1, SHH, DACT1, FGF2, WNT3, YAP1, PLEKHA4, GPC3, BMP2, SOX4, BAMBI, SFRP2, PTK7, GPRC5B, JUP, CAV1, SULF1, SEMA5A, DKK1, ADGRA2, COL1A1, DLX5, NRARP, DAAM2"
"GO:0090026","positive regulation of monocyte chemotaxis",18,0.636705337640667,1.92910317245155,0.00494990196060774,0.00584421197870073,0.0204349499497109,2052,"tags=67%, list=11%, signal=59%","6346/1524/1230/729230/6352/7941/3627/5641/2358/199/158747/6387","CCL1, CX3CR1, CCR1, CCR2, CCL5, PLA2G7, CXCL10, LGMN, FPR2, AIF1, MOSPD2, CXCL12"
"GO:0055006","cardiac cell development",68,-0.511768817372394,-1.52099735095706,0.00495965672713471,0.00585081251185917,0.0204550086247183,3287,"tags=43%, list=18%, signal=35%","1525/113622/10611/9472/7049/23363/2274/6443/57538/183/80206/1906/6926/8470/115701/11149/5999/88/182/6444/4000/652/9096/70/10252/23493/5159/5629/4629","CXADR, ADPRHL1, PDLIM5, AKAP6, TGFBR3, OBSL1, FHL2, SGCB, ALPK3, AGT, FHOD3, EDN1, TBX3, SORBS2, ALPK2, BVES, RGS4, ACTN2, JAG1, SGCD, LMNA, BMP4, TBX18, ACTC1, SPRY1, HEY2, PDGFRB, PROX1, MYH11"
"GO:0010714","positive regulation of collagen metabolic process",22,-0.662426565253063,-1.63696673828272,0.00499803954623648,0.0058862075125417,0.0205726927238917,3738,"tags=59%, list=20%, signal=47%","7431/642658/3673/28984/5345/3549/55323/7043/652/90993/54361/5159/8710","VIM, SCX, ITGA2, RGCC, SERPINF2, IHH, LARP6, TGFB3, BMP4, CREB3L1, WNT4, PDGFRB, SERPINB7"
"GO:0032967","positive regulation of collagen biosynthetic process",22,-0.662426565253063,-1.63696673828272,0.00499803954623648,0.0058862075125417,0.0205726927238917,3738,"tags=59%, list=20%, signal=47%","7431/642658/3673/28984/5345/3549/55323/7043/652/90993/54361/5159/8710","VIM, SCX, ITGA2, RGCC, SERPINF2, IHH, LARP6, TGFB3, BMP4, CREB3L1, WNT4, PDGFRB, SERPINB7"
"GO:0060563","neuroepithelial cell differentiation",18,-0.703723872777327,-1.67794154027327,0.00503221134085355,0.00591653299907886,0.0206726148236275,4372,"tags=72%, list=24%, signal=55%","7481/27077/79583/1000/2247/650/6659/5054/2016/4131/54361/3280/6664","WNT11, B9D1, TMEM231, CDH2, FGF2, BMP2, SOX4, SERPINE1, EMX1, MAP1B, WNT4, HES1, SOX11"
"GO:0003171","atrioventricular valve development",24,-0.642664365284061,-1.61772518442999,0.0050295120176618,0.00591653299907886,0.0206726148236275,1918,"tags=67%, list=10%, signal=60%","657/7048/7291/4091/659/7042/650/6659/8642/1942/2702/187/23493/6586/23462/26508","BMPR1A, TGFBR2, TWIST1, SMAD6, BMPR2, TGFB2, BMP2, SOX4, DCHS1, EFNA1, GJA5, APLNR, HEY2, SLIT3, HEY1, HEYL"
"GO:0060325","face morphogenesis",30,-0.634113079922247,-1.67396205680809,0.00505040905005398,0.0059283720350597,0.0207079251132479,3470,"tags=47%, list=19%, signal=38%","642658/84159/6237/6899/64651/25976/83690/7043/83716/22943/1277/1749/7122/4487","SCX, ARID5B, RRAS, TBX1, CSRNP1, TIPARP, CRISPLD1, TGFB3, CRISPLD2, DKK1, COL1A1, DLX5, CLDN5, MSX1"
"GO:0090189","regulation of branching involved in ureteric bud morphogenesis",19,-0.692603100559173,-1.67269328340109,0.00505071980495834,0.0059283720350597,0.0207079251132479,3793,"tags=79%, list=21%, signal=63%","9500/55366/3217/51804/7849/183/7482/6608/6662/4070/6495/652/3975/10736/30812","MAGED1, LGR4, HOXB7, SIX4, PAX8, AGT, WNT2B, SMO, SOX9, TACSTD2, SIX1, BMP4, LHX1, SIX2, SOX8"
"GO:0032352","positive regulation of hormone metabolic process",14,-0.719137689516204,-1.65103438700103,0.00509357977183957,0.00597368913141452,0.0208631765886803,2585,"tags=57%, list=14%, signal=49%","7849/1958/3480/157506/3249/654/54361/53919","PAX8, EGR1, IGF1R, RDH10, HPN, BMP6, WNT4, SLCO1C1"
"GO:0048339","paraxial mesoderm development",15,-0.717250381000073,-1.65831541032663,0.0051004910062654,0.00597680555780057,0.0208710230464121,2582,"tags=53%, list=14%, signal=46%","7481/657/57669/2303/10413/2296/8463/6939","WNT11, BMPR1A, EPB41L5, FOXC2, YAP1, FOXC1, TEAD2, TCF15"
"GO:0060351","cartilage development involved in endochondral bone morphogenesis",29,-0.618023261290093,-1.61533469237953,0.00512560124434759,0.00600122479025697,0.0209532509412046,3513,"tags=52%, list=19%, signal=42%","3207/5916/7059/2131/85301/2690/3549/1280/6662/8313/6781/5915/871/4880/1277","HOXA11, RARG, THBS3, EXT1, COL27A1, GHR, IHH, COL2A1, SOX9, AXIN2, STC1, RARB, SERPINH1, NPPC, COL1A1"
"GO:0035590","purinergic nucleotide receptor signaling pathway",30,0.522524709052826,1.71692873998573,0.0051574921800513,0.00603353581429814,0.0210630101997465,1958,"tags=43%, list=11%, signal=39%","53829/5724/29909/5026/64805/5023/140/2857/5027/5031/5032/27334/53836","P2RY13, PTAFR, GPR171, P2RX5, P2RY12, P2RX1, ADORA3, GPR34, P2RX7, P2RY6, P2RY11, P2RY10, GPR87"
"GO:2001251","negative regulation of chromosome organization",82,0.378819276881896,1.50762828878167,0.00517144329416283,0.00604482348444158,0.0210993610552347,5568,"tags=44%, list=30%, signal=31%","80119/7153/5347/80169/1063/7517/472/84464/142/699/10403/7272/9212/701/2072/4171/9700/167227/81620/51750/11130/55755/54552/4085/8379/9735/9232/26277/54464/9184/9031/5885/55226/348654/55795/79008","PIF1, TOP2A, PLK1, CTC1, CENPF, XRCC3, ATM, SLX4, PARP1, BUB1, NDC80, TTK, AURKB, BUB1B, ERCC4, MCM2, ESPL1, DCP2, CDT1, RTEL1, ZWINT, CDK5RAP2, GNL3L, MAD2L1, MAD1L1, KNTC1, PTTG1, TINF2, XRN1, BUB3, BAZ1B, RAD21, NAT10, GEN1, PCID2, SLX1B"
"GO:1905939","regulation of gonad development",11,-0.753662462238523,-1.64509364959617,0.005177771173027,0.00604718910897999,0.0211045687144998,1060,"tags=45%, list=6%, signal=43%","2661/6662/54361/3643/23414","GDF9, SOX9, WNT4, INSR, ZFPM2"
"GO:1903170","negative regulation of calcium ion transmembrane transport",32,-0.591862099253511,-1.57956764599408,0.00520061235093575,0.00606882089124977,0.0211770087420375,1800,"tags=28%, list=10%, signal=25%","477/6588/845/150/255057/6236/2669/5350/28954","ATP1A2, SLN, CASQ2, ADRA2A, CBARP, RRAD, GEM, PLN, REM1"
"GO:0019934","cGMP-mediated signaling",23,-0.66080992074802,-1.64890369222819,0.00523458061353267,0.00609832981924826,0.0212945733153397,3333,"tags=61%, list=18%, signal=50%","4882/10846/50940/79849/2981/5152/4881/4880/5138/358/1910/5592/2977/5139","NPR2, PDE10A, PDE11A, PDZD3, GUCA2B, PDE9A, NPR1, NPPC, PDE2A, AQP1, EDNRB, PRKG1, GUCY1A2, PDE3A"
"GO:0006458","'de novo' protein folding",40,-0.584284866942167,-1.61359629732876,0.0052914856121043,0.00615951722038653,0.0215051263510567,2911,"tags=32%, list=16%, signal=27%","202052/25822/3312/3336/3306/3310/3329/3305/3304/3303/10808/11080/3337","DNAJC18, DNAJB5, HSPA8, HSPE1, HSPA2, HSPA6, HSPD1, HSPA1L, HSPA1B, HSPA1A, HSPH1, DNAJB4, DNAJB1"
"GO:0045939","negative regulation of steroid metabolic process",23,-0.659355948630196,-1.64527562927362,0.0053306252941215,0.00619994084291449,0.0216431402919219,1825,"tags=39%, list=10%, signal=35%","4790/3638/650/54361/6615/5629/6591/27122/653","NFKB1, INSIG1, BMP2, WNT4, SNAI1, PROX1, SNAI2, DKK3, BMP5"
"GO:1902894","negative regulation of miRNA transcription",19,-0.690430799892271,-1.66744699915529,0.00534492750393652,0.00621143353435138,0.0216801402791252,1592,"tags=37%, list=9%, signal=34%","5155/5460/6662/4781/2627/652/4776","PDGFB, POU5F1, SOX9, NFIB, GATA6, BMP4, NFATC4"
"GO:0001773","myeloid dendritic cell activation",28,0.534617668302095,1.72205849759754,0.00540579529608181,0.00627697718264045,0.0219057650009176,2272,"tags=46%, list=12%, signal=41%","10202/6504/914/338339/10077/1794/6688/814/10538/84868/81501/29108/3516","DHRS2, SLAMF1, CD2, CLEC4D, TSPAN32, DOCK2, SPI1, CAMK4, BATF, HAVCR2, DCSTAMP, PYCARD, RBPJ"
"GO:0099068","postsynapse assembly",24,-0.639629443969241,-1.61008563117488,0.00541270175892646,0.00627980674755712,0.0219124982468167,1861,"tags=38%, list=10%, signal=34%","22829/57555/94030/4038/26045/869/4916/57502/85358","NLGN4Y, NLGN2, LRRC4B, LRP4, LRRTM2, CBLN1, NTRK3, NLGN4X, SHANK3"
"GO:1903510","mucopolysaccharide metabolic process",80,-0.497039398661647,-1.51525697945885,0.0054912049196976,0.006364816834905,0.022202779282638,3019,"tags=35%, list=16%, signal=29%","3038/2131/7358/92126/4790/56548/3553/57214/3037/2247/3373/7130/3036/5155/337876/9348/80760/3698/3699/8692/79625/9469/633/284/133584/1910/1909/8534","HAS3, EXT1, UGDH, DSEL, NFKB1, CHST7, IL1B, CEMIP, HAS2, FGF2, HYAL1, TNFAIP6, HAS1, PDGFB, CHSY3, NDST3, ITIH5, ITIH2, ITIH3, HYAL2, NDNF, CHST3, BGN, ANGPT1, EGFLAM, EDNRB, EDNRA, CHST1"
"GO:1903169","regulation of calcium ion transmembrane transport",128,-0.454759433290622,-1.44868443468957,0.00549503403611371,0.006364816834905,0.022202779282638,2496,"tags=32%, list=14%, signal=28%","799/3208/5311/9992/9472/481/9104/2852/57214/57158/30845/7220/5587/27075/477/5354/6588/784/623/845/57165/6769/117531/3306/56704/150/10268/255057/57338/6236/6376/1756/187/7070/2669/5350/28954/775/783/3270/9002","CALCR, HPCA, PKD2, KCNE2, AKAP6, ATP1B1, RGN, GPER1, CEMIP, JPH2, EHD3, TRPC1, PRKD1, TSPAN13, ATP1A2, PLP1, SLN, CACNB3, BDKRB1, CASQ2, GJC2, STAC, TMC1, HSPA2, JPH1, ADRA2A, RAMP3, CBARP, JPH3, RRAD, CX3CL1, DMD, APLNR, THY1, GEM, PLN, REM1, CACNA1C, CACNB2, HRC, F2RL3"
"GO:0032481","positive regulation of type I interferon production",55,0.414813704817487,1.53080808872781,0.00553607882652004,0.00640180308745733,0.0223254387954258,2457,"tags=29%, list=13%, signal=25%","51311/51284/4939/6850/929/4940/6772/26191/3663/7099/4615/7097/4938/84282/3148/5336","TLR8, TLR7, OAS2, SYK, CD14, OAS3, STAT1, PTPN22, IRF5, TLR4, MYD88, TLR2, OAS1, RNF135, HMGB2, PLCG2"
"GO:0034766","negative regulation of ion transmembrane transport",77,-0.50001952138415,-1.51498959854711,0.00553353799727236,0.00640180308745733,0.0223254387954258,4511,"tags=40%, list=24%, signal=31%","5581/2946/7531/2281/10008/23327/288/7291/4734/5311/9992/10105/7124/3757/130497/477/6588/845/6536/5999/88/857/150/255057/6236/7881/23704/2669/5350/28954/57520","PRKCE, GSTM2, YWHAE, FKBP1B, KCNE3, NEDD4L, ANK3, TWIST1, NEDD4, PKD2, KCNE2, PPIF, TNF, KCNH2, OSR1, ATP1A2, SLN, CASQ2, SLC6A9, RGS4, ACTN2, CAV1, ADRA2A, CBARP, RRAD, KCNAB1, KCNE4, GEM, PLN, REM1, HECW2"
